Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,avg_charges,total services,engagement_score,charge_ratio
0,0,0,12,1,1,61.65,713.75,1,67,5670,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,54.90384615384615,3,5,0.08625393494228752
1,1,0,65,1,0,105.25,6786.4,1,91,4196,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,102.82424242424241,4,8,0.015506674131478918
0,1,0,9,0,1,29.95,248.95,1,83,2573,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24.895,1,3,0.11982396479295859
0,1,0,9,1,0,65.0,663.05,1,76,3983,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,66.30499999999999,4,5,0.0978841954672088
0,0,0,7,1,0,20.0,137.6,1,100,4479,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,17.2,0,1,0.14430014430014432
1,1,0,49,1,0,90.05,4547.25,1,96,5059,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,90.945,2,6,0.019798823723410103
1,1,0,43,1,1,110.75,4687.9,1,65,2728,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,3,106.54318181818181,5,9,0.023619612275800297
0,1,0,65,1,1,105.5,6985.65,1,89,5720,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,4,105.84318181818182,4,9,0.0151002268612282
1,1,0,56,1,1,104.55,5794.65,1,91,6268,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,4,101.66052631578947,4,9,0.018039391612675024
0,1,0,10,1,1,85.25,855.3,1,75,3573,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,77.75454545454545,1,3,0.09955623029312158
0,1,0,43,1,0,56.15,2499.3,1,65,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,56.80227272727273,1,4,0.02245730512338519
0,0,0,1,1,1,89.55,89.55,1,99,4996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,44.775,2,4,0.9889563776918829
1,1,0,20,1,1,94.55,1899.65,1,84,5604,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,90.45952380952382,2,5,0.049746139478599426
0,0,0,1,1,1,45.7,45.7,1,95,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.85,0,2,0.9785867237687366
1,0,0,2,1,0,89.5,161.5,1,80,2065,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,53.833333333333336,2,3,0.5507692307692308
0,0,0,3,1,1,69.55,222.3,1,87,2876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.575,0,2,0.3114643976712942
0,0,0,1,1,1,74.6,74.6,1,94,3860,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,37.3,1,3,0.9867724867724867
1,0,0,8,1,0,19.65,164.3,1,83,5432,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,18.255555555555556,0,1,0.1188747731397459
0,1,0,2,1,0,19.85,35.9,1,68,2362,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,11.966666666666667,0,1,0.5379403794037941
0,0,0,4,0,1,24.25,96.05,1,93,2038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.21,0,2,0.24987120041215868
0,0,0,2,1,0,69.65,145.15,1,80,2323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,48.38333333333333,0,1,0.47656517276770444
0,0,0,4,1,0,45.65,191.05,1,78,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38.21,0,1,0.23769851601145534
0,0,0,1,1,1,75.05,75.05,1,78,4838,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.525,0,2,0.9868507560815253
1,0,0,52,0,1,49.15,2550.9,1,90,5597,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,48.130188679245286,3,8,0.019260159097143303
0,0,0,2,0,1,34.7,62.25,1,65,3146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,20.75,1,3,0.5486166007905139
0,1,0,1,1,0,80.0,80.0,1,88,2046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,40.0,1,2,0.9876543209876543
1,0,0,2,1,1,49.25,91.1,1,89,3475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30.366666666666664,1,3,0.5347448425624322
0,0,0,3,1,1,75.1,270.7,1,69,4965,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,67.675,0,2,0.27640780272359217
0,1,0,3,1,1,50.15,168.15,1,86,3273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,42.0375,1,3,0.2964824120603015
0,0,0,25,1,1,79.85,2015.35,1,85,4535,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77.51346153846154,2,6,0.03960125970193667
0,0,0,1,1,0,19.55,19.55,1,66,3556,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.775,0,1,0.9513381995133819
0,1,0,4,1,1,85.95,381.3,1,74,5640,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,76.26,1,3,0.22482343709128957
0,0,0,3,1,1,45.35,141.5,1,67,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35.375,0,2,0.3182456140350877
1,1,0,33,1,1,94.5,3105.55,1,96,4333,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,91.33970588235294,2,6,0.030419597302473803
1,0,0,30,1,0,91.7,2758.15,1,97,2482,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,88.97258064516129,3,6,0.03323487305873186
0,0,0,45,1,1,87.25,3941.7,1,73,5269,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,85.6891304347826,2,6,0.022129505161437593
0,0,0,10,1,0,98.55,1008.55,1,80,3658,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,91.68636363636364,3,4,0.09761775048288841
1,0,0,20,1,1,98.55,1842.8,1,92,5444,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,87.75238095238095,3,6,0.05344939798242759
0,0,0,15,1,1,85.9,1269.55,1,96,3579,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,79.346875,2,5,0.06760851599700918
0,0,0,22,1,0,89.25,1907.85,1,82,3161,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,82.95,2,4,0.04675590014930456
0,1,0,3,1,1,70.3,208.85,1,66,3038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,52.2125,0,2,0.3350011913271384
0,0,0,15,1,1,93.35,1444.65,1,77,5264,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,90.290625,2,5,0.06457302943312695
0,0,0,1,1,0,19.9,19.9,1,100,4248,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.95,0,1,0.9521531100478469
0,1,0,5,1,1,88.9,454.15,1,79,4356,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,75.69166666666666,3,5,0.19532022410194444
0,1,0,33,1,1,95.8,3036.75,1,76,4161,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,3,89.31617647058823,3,7,0.031536499053575834
0,0,0,2,1,1,82.0,184.65,1,97,3051,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,61.550000000000004,1,3,0.4416913546997037
0,0,0,2,1,0,45.35,89.5,1,81,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29.833333333333332,0,1,0.5011049723756906
0,0,0,1,1,1,52.2,52.2,1,71,4138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,26.1,1,3,0.981203007518797
1,0,0,46,1,1,110.0,4874.8,1,81,2403,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,3,103.71914893617021,5,9,0.02256040034455884
0,0,0,62,1,1,96.75,6125.4,1,92,5016,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,4,97.22857142857143,3,8,0.015792308696787674
0,0,0,10,1,1,98.5,1058.25,1,74,5184,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,96.20454545454545,3,5,0.09299032334198726
0,0,0,6,1,1,85.35,489.45,1,75,4694,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,69.92142857142856,2,4,0.17402385564277703
0,1,0,40,1,1,101.3,4113.1,1,70,2576,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,100.31951219512196,3,7,0.024622639216353513
0,0,0,1,1,1,69.55,69.55,1,76,3042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,34.775,0,2,0.9858256555634302
0,0,0,58,1,1,103.25,6017.65,1,74,6105,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,4,101.99406779661017,4,9,0.017155009844400323
0,0,0,70,1,1,104.0,7250.15,1,80,4544,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,4,102.11478873239436,4,9,0.014342552560628314
0,0,0,2,1,1,86.2,178.7,1,95,2969,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,59.56666666666666,2,4,0.47968836950473015
0,1,0,21,1,1,111.2,2317.1,1,89,4123,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2,105.32272727272726,5,8,0.04797032052111643
0,1,0,16,1,1,89.45,1430.25,1,73,3696,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2,84.13235294117646,3,6,0.062497816593886465
1,1,0,7,1,1,95.6,644.35,1,83,3265,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,80.54375,2,4,0.14813667002401795
0,1,0,60,1,0,90.95,5453.4,1,76,4111,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,4,89.39999999999999,3,7,0.016674611322968613
0,1,0,50,1,0,108.55,5610.7,1,82,4274,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,4,110.01372549019608,5,9,0.01934351444303865
1,0,0,4,1,1,78.85,292.8,1,72,5301,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,58.56,1,3,0.2683798502382573
0,0,0,1,1,0,44.4,44.4,1,89,3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.2,0,1,0.9779735682819384
1,0,0,55,1,1,100.0,5509.3,1,83,5679,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,4,98.38035714285715,3,8,0.01814783224143876
0,1,0,12,1,0,19.8,229.6,1,94,2653,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,17.661538461538463,0,1,0.08586296617519515
0,0,0,1,1,1,89.9,89.9,1,80,5951,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,44.95,2,4,0.988998899889989
0,0,0,62,1,1,100.15,6413.65,1,91,5600,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,4,101.80396825396825,3,8,0.015612699056066973
0,0,0,1,1,0,50.8,50.8,1,85,3718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.4,1,2,0.9806949806949807
1,1,0,20,1,1,73.65,1463.5,1,95,5849,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,69.69047619047619,1,4,0.050290201433936504
0,0,0,3,1,1,95.1,307.4,1,77,5861,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,76.85,3,5,0.30836575875486383
0,0,0,22,1,1,94.65,2104.55,1,85,3665,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,91.50217391304349,2,5,0.04495262520481584
0,1,0,4,1,1,80.6,319.15,1,86,3080,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,63.83,2,4,0.25175698891144777
0,1,0,59,1,0,85.55,5084.65,1,80,6304,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,84.74416666666666,1,5,0.016821841849124497
0,0,0,60,0,1,50.8,3027.4,1,67,4941,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,49.62950819672131,3,8,0.016774534407607976
0,0,0,15,1,0,105.1,1582.75,1,84,2122,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,2,98.921875,5,7,0.06636148382004735
0,0,0,10,1,1,110.1,1043.3,1,76,5803,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,94.84545454545454,6,8,0.10542947428899742
0,0,0,6,1,0,83.9,497.55,1,97,3962,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,71.07857142857144,2,3,0.1682880353023769
0,1,0,63,1,1,100.55,6215.35,1,79,5413,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,4,97.11484375,4,9,0.016175086666613044
0,1,0,50,1,1,103.85,5017.9,1,100,5812,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4,98.39019607843136,4,9,0.020691785052501546
0,0,0,1,0,0,24.6,24.6,1,76,5768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12.3,0,1,0.9609375
0,0,0,12,1,1,98.9,1120.95,1,71,5559,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,86.22692307692309,4,6,0.08815009581532154
0,0,0,9,1,0,98.3,923.5,1,81,2954,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,92.35,3,4,0.10632774472687939
0,0,0,17,1,0,93.85,1625.65,1,93,4940,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,90.3138888888889,3,5,0.057695263271140065
1,0,0,9,1,1,100.5,918.6,1,70,4038,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,91.86,3,5,0.10928664636798607
1,0,0,10,1,1,72.85,688.65,1,99,3189,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,62.60454545454545,1,3,0.10563329224969187
1,1,0,1,1,1,73.55,73.55,1,94,4369,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,36.775,0,2,0.9865861837692823
1,0,0,3,1,1,79.4,205.05,1,91,3501,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,51.2625,1,3,0.38534336326134433
0,0,0,13,1,1,81.15,952.3,1,79,4806,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,68.02142857142857,2,5,0.08512535403335782
1,0,0,4,1,1,84.6,360.1,1,83,2467,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,72.02000000000001,1,3,0.23428413181944058
0,0,0,6,1,1,79.05,434.5,1,99,3263,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,62.07142857142857,1,3,0.1815154994259472
0,0,0,3,1,0,74.4,215.8,1,97,2054,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.95,0,1,0.34317343173431736
1,0,0,35,1,1,99.05,3395.8,1,82,2074,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,94.32777777777778,3,7,0.02915979745642958
1,0,0,2,1,0,44.95,85.15,1,84,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28.383333333333336,0,1,0.5217643644805572
0,1,0,1,1,0,44.7,44.7,1,74,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22.35,0,1,0.9781181619256017
0,0,0,1,1,1,45.7,45.7,1,72,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.85,0,2,0.9785867237687366
1,0,0,8,1,0,100.3,832.35,1,74,5084,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,92.48333333333333,4,5,0.12035759284814303
0,0,0,7,1,0,19.25,112.3,1,82,4489,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,14.0375,0,1,0.16990291262135923
0,0,0,2,1,1,96.0,174.8,1,83,3391,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,58.26666666666667,2,4,0.5460750853242321
0,0,0,1,1,0,90.55,90.55,1,72,2627,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,45.275,2,3,0.9890770070999454
1,1,0,44,0,1,30.35,1359.7,1,96,4829,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,30.215555555555557,1,5,0.02230469611229514
0,0,0,71,1,1,108.05,7532.15,1,81,5200,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,4,104.61319444444445,5,10,0.014343269415848616
0,0,0,1,1,1,69.9,69.9,1,84,5367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,34.95,0,2,0.9858956276445698
1,1,0,62,1,1,103.75,6383.35,1,91,5052,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,4,101.32301587301588,4,9,0.016250675479884402
0,0,0,1,1,1,86.6,86.6,1,93,5228,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,43.3,1,3,0.9885844748858448
1,1,0,33,1,1,80.6,2656.5,1,72,3601,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78.13235294117646,1,5,0.030329256820319846
0,0,0,35,1,0,85.3,2917.5,1,88,2455,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,81.04166666666667,2,5,0.029227342813088916
0,0,0,34,1,1,70.0,2416.1,1,93,2318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,69.03142857142856,0,4,0.028960324355632783
1,0,0,4,1,1,94.3,424.45,1,99,5419,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,84.89,2,4,0.22164766717593137
0,0,0,7,1,1,95.35,660.9,1,92,3077,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,82.6125,3,5,0.14405499320138992
1,1,0,27,1,1,75.5,1893.95,1,65,2377,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,67.64107142857144,0,4,0.0398427399139819
0,0,0,18,1,1,90.1,1612.75,1,80,4260,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,84.88157894736842,2,5,0.05583268783888458
0,0,0,2,1,0,68.95,119.75,1,84,5225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,39.916666666666664,0,1,0.5710144927536233
0,1,0,32,1,1,99.55,3204.65,1,71,5026,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,97.11060606060606,3,7,0.031054544320184674
0,1,0,18,1,0,57.45,990.85,1,84,2989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,52.15,2,4,0.057922064828351064
0,1,0,12,1,0,53.65,696.35,1,78,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,53.565384615384616,1,2,0.07693410769341076
1,0,0,8,1,1,100.6,819.4,1,90,5906,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,91.04444444444444,3,5,0.12262311067771818
0,1,0,26,1,1,83.75,2070.6,1,84,2404,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,76.68888888888888,1,5,0.04042768874300058
1,1,0,3,1,1,88.3,273.75,1,68,4486,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,68.4375,3,5,0.3213830755232029
1,0,0,8,1,1,92.1,729.95,1,81,5662,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,81.10555555555555,3,5,0.12600041042478966
0,1,0,38,1,1,79.45,3013.05,1,85,2405,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,77.25769230769231,2,6,0.026359881222939235
1,0,0,14,1,0,90.45,1266.1,1,96,4777,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,84.40666666666667,2,4,0.07138347407465867
0,1,0,32,1,1,69.75,2347.9,1,96,2356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71.14848484848486,0,4,0.029694750734386308
0,0,0,1,1,0,19.65,19.65,1,99,5881,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.825,0,1,0.9515738498789347
1,0,0,12,0,1,43.65,526.95,1,74,2437,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,40.534615384615385,3,5,0.0826782839284023
0,0,0,5,0,0,39.5,210.75,1,93,2863,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,35.125,2,3,0.18654073199527746
0,1,0,40,1,1,97.1,3706.95,1,67,3099,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,90.41341463414633,2,6,0.026186976631292224
0,0,0,5,1,1,80.0,412.5,1,97,3937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,68.75,1,3,0.19347037484885127
0,0,0,10,1,1,84.7,832.05,1,69,5686,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,75.64090909090909,2,4,0.10167456935358023
0,1,0,2,1,1,89.55,185.55,1,73,3851,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,61.85,2,4,0.4800321629589922
0,0,0,23,1,1,90.6,1943.2,1,82,4359,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,80.96666666666667,2,5,0.04660014401810513
0,0,0,23,1,1,90.05,2169.8,1,67,4650,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,90.40833333333335,2,5,0.04148240280081076
0,1,0,49,1,1,99.05,4853.75,1,100,5157,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,97.075,3,8,0.020402698388176526
0,0,0,2,1,0,69.75,144.55,1,68,5667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.18333333333334,0,1,0.47921676399862584
0,0,0,2,1,1,49.05,91.1,1,98,2960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.366666666666664,1,3,0.5325732899022801
0,0,0,7,1,1,98.05,713.0,1,86,2561,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,89.125,3,5,0.13732492997198878
0,0,0,41,1,1,114.5,4527.45,1,80,3038,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,3,107.79642857142856,6,10,0.0252845896498802
0,0,0,2,1,1,80.95,171.15,1,65,3533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,57.050000000000004,1,3,0.470229451060122
1,0,0,13,1,1,74.3,940.35,1,97,2995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,67.16785714285714,1,4,0.07892919742922398
1,0,0,11,1,0,89.7,1047.7,1,89,2202,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,87.30833333333334,2,3,0.08553447125011919
1,1,0,17,1,1,100.45,1622.45,1,87,5508,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,90.13611111111112,3,6,0.061874403276971884
0,1,0,25,1,1,90.4,2178.6,1,100,5801,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3,83.79230769230769,2,6,0.04147550009175996
0,1,0,3,1,1,56.15,168.15,1,83,2539,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,42.0375,2,4,0.33195388708247114
0,0,0,4,1,1,94.4,387.2,1,74,4249,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,77.44,4,6,0.24317362184441013
0,1,0,37,1,1,78.95,2839.65,1,97,3982,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,74.72763157894737,1,5,0.02779293471564607
0,0,0,19,0,1,44.85,893.55,1,72,5182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,44.677499999999995,2,5,0.050136940361075404
1,1,0,39,1,1,105.65,4284.8,1,96,4687,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,107.12,4,8,0.024651173643193802
0,0,0,7,1,0,74.65,544.55,1,75,3331,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,68.06875,1,2,0.13683438731555314
0,1,0,14,1,1,64.7,941.0,1,86,4049,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,62.733333333333334,2,5,0.06868365180467091
1,1,0,11,1,1,104.05,1133.65,1,82,4553,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,94.47083333333335,4,6,0.09170228704886968
